Tweet Id;Text;Name;Screen Name;UTC;Created At;Favorites;Retweets;Language;Client;Tweet Type;URLs;Hashtags;Mentions;Media Type;Media URLs;;;
1528447527502065664;"Happy to be at #oeglobal22 in-person congress in #Nantes. Already seeing new/old friends!
Register: https://t.co/iagNEr1LYO
#oeg22 #oeglobal #oeweek @OpenEdGlobal https://t.co/16MotSbUQ4";Dr. Kathy Essmiller;KathyEssmiller;2022-05-22T18:47:42.000Z;Sun May 22 18:47:42 +0000 2022;7;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://bit.ly/OEG22_reg ;5;1;photo;https://pbs.twimg.com/media/FTYi6gHUsAUo5NZ.jpg;;;
1528437473998622723;"RT @ginofransman : Come watch the @OpenEdGlobal keynote at #OEGlobal22 on Monday 23 May, featuring @DrSianProctor 

We are here, she's been in space.
🚀 ☄
#OpenEdInfluencers @MandelaUni https://t.co/x5VJyFylU5";Amanda Coolidge [she/her/hers];acoolidge;2022-05-22T18:07:45.000Z;Sun May 22 18:07:45 +0000 2022;0;0;en;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";Retweet;https://twitter.com/OpenEdGlobal/status/1528342359372574720 ;2;3;;;;;
1528433343532093447;When you meet friends abroad 🥰 just chilling on Sunday preconference @OpenEdGlobal in extra-warm Nantes #OEGlobal22 https://t.co/rGT1gopnCu;Francisco Iniesto;PacoIniesto;2022-05-22T17:51:20.000Z;Sun May 22 17:51:20 +0000 2022;17;1;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;;1;1;photo;https://pbs.twimg.com/media/FTYV_7OWYAM7RAa.jpg;;;
1528412053614084107;@ginofransman @MandelaUni So incredible who #OpenEducation can connect you to! Just amazing stuff at #OEGlobal22! Thanks for sharing @ginofransman. Absolutely in awe @DrSianProctor!!  Great to see u  @igor_lesko !;nicki;Nicki_nickiann;2022-05-22T16:26:44.000Z;Sun May 22 16:26:44 +0000 2022;1;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;2;5;;;;;
1528411223145996288;"RT @ginofransman : Yes!!!!! 
#OpenEdInfluencers @MandelaUni #OEGlobal22 https://t.co/SeGxXd86Hy https://t.co/jGRFusASYG";nicki;Nicki_nickiann;2022-05-22T16:23:26.000Z;Sun May 22 16:23:26 +0000 2022;0;0;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;https://twitter.com/DrSianProctor/status/1527989917480914944 ;2;1;photo;https://pbs.twimg.com/media/FTXiDTeWIAAztx4.jpg;;;
1528408052545867776;"RT @Toni_M_Arboleda : There is a change of culture in international research collaboration in favour of #openness, supported institutionally, as in this video (1) #OER #OEGlobal22 
@paola5373 @mrnick @NickPlantLeeds @mdkorosec @mkhokhar @GOGN_OER @leohavemann @chrissinerantzi 
https://t.co/2JzRO1zx9I";Nick Plant;NickPlantLeeds;2022-05-22T16:10:50.000Z;Sun May 22 16:10:50 +0000 2022;0;0;en;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";Retweet;https://youtu.be/w6IYJVF9eWM ;3;8;;;;;
1528405800938512386;"Come watch the @OpenEdGlobal keynote at #OEGlobal22 on Monday 23 May, featuring @DrSianProctor 

We are here, she's been in space.
🚀 ☄
#OpenEdInfluencers @MandelaUni https://t.co/x5VJyFylU5";Gino Fransman;ginofransman;2022-05-22T16:01:54.000Z;Sun May 22 16:01:54 +0000 2022;8;2;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://twitter.com/OpenEdGlobal/status/1528342359372574720 ;2;3;;;;;
1528401541207674882;@OpenEdGlobal I’m clearly very excited to be here! #Holla #Salut #EvenMyMouthIsOpen #OEGlobal22;Dr. DeLaina Tonks;delainatonks;2022-05-22T15:44:58.000Z;Sun May 22 15:44:58 +0000 2022;4;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;4;1;;;;;
1528401004512915456;And so it begins! @delainatonks is our very first delegate for #OEGlobal22    Registration is open! Fetch your badge and bags now! #conferencefun #openeducation https://t.co/bWAp7rialn;Open Education Global;OpenEdGlobal;2022-05-22T15:42:50.000Z;Sun May 22 15:42:50 +0000 2022;10;0;en;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;;3;1;photo;https://pbs.twimg.com/media/FTX4m4YXwAAndH8.jpg;;;
1528400889538551808;"RT @OpenEdGlobal : 🚀 Great alignment with the @DrSianProctor 's keynote speech at #OEGlobal22 tomorrow! Let's definitely keep #space #spacetraining and #spaceexploration #open!

Want to watch the Keynote, but cannot  be in Nantes? There are #watchparties planned!
Join here:
https://t.co/tej8KJCThI https://t.co/swEO7ae5FE";Chaire Unesco RELIA;Chaire_RELIA;2022-05-22T15:42:23.000Z;Sun May 22 15:42:23 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;https://oeg.pub/OEG22KeynoteRewatch https://twitter.com/cgreen/status/1527450678624256001 ;6;1;;;;;
1528380826832056322;"RT @Toni_M_Arboleda : There is a change of culture in international research collaboration in favour of #openness, supported institutionally, as in this video (1) #OER #OEGlobal22 
@paola5373 @mrnick @NickPlantLeeds @mdkorosec @mkhokhar @GOGN_OER @leohavemann @chrissinerantzi 
https://t.co/2JzRO1zx9I";Paola Corti;paola5373;2022-05-22T14:22:39.000Z;Sun May 22 14:22:39 +0000 2022;0;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Retweet;https://youtu.be/w6IYJVF9eWM ;3;8;;;;;
1528376197637349377;"Yes!!!!! 
#OpenEdInfluencers @MandelaUni #OEGlobal22 https://t.co/SeGxXd86Hy https://t.co/jGRFusASYG";Gino Fransman;ginofransman;2022-05-22T14:04:16.000Z;Sun May 22 14:04:16 +0000 2022;9;1;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://twitter.com/DrSianProctor/status/1527989917480914944 ;2;1;photo;https://pbs.twimg.com/media/FTXiDTeWIAAztx4.jpg;;;
1528375858368487428;"How lovely to be in Nantes, France! Welcome fellow @OpenEdGlobal excellence award winners, excited to meet with you all at #OEGlobal22 
https://t.co/RfjTW1TZqd

#OpenEdInfluencers @MandelaUni";Gino Fransman;ginofransman;2022-05-22T14:02:55.000Z;Sun May 22 14:02:55 +0000 2022;12;0;en;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;https://awards.oeglobal.org/reveling-2021-open-education-awards-for-excellence-winners/2021-individual-awards-winners/ ;2;2;;;;;
